customer_id,signup_at,region,risk_band,credit_limit_usd,status,tax_id,dob,email,is_confirmed_fraud
2346,2025-07-21,NA,A,5300,active,973-94-0234,1974-06-20,pulse6829249@inbox.example,0
2347,2025-11-26,APAC,D,1550,active,947-09-0814,2002-12-13,flint2648921@mail.example,0
2348,2025-04-22,NA,B,2250,defaulted,943-17-7587,1999-01-07,lumen1122822@test.example,0
2349,2025-12-21,APAC,B,3100,active,945-81-3115,1998-09-24,nova535277@mail.example,0
2350,2026-05-26,NA,A,5400,active,923-25-7698,1956-05-08,nova2772198@post.example,0
2351,2025-05-01,LATAM,B,2650,active,975-82-7461,1973-09-13,flint7321448@mail.example,0
2352,2025-01-27,NA,C,2450,defaulted,996-01-3743,2003-03-11,drift5645622@mail.example,0
2353,2025-06-24,NA,D,1450,active,958-34-0443,1997-11-19,cedar6797213@post.example,0
2354,2026-02-18,APAC,B,2600,active,919-37-8516,1980-12-30,flint2864886@test.example,0
2355,2026-05-30,LATAM,D,1250,defaulted,903-24-9579,1963-02-08,peak7848161@test.example,0
2356,2025-09-20,LATAM,B,2600,active,947-34-9336,1959-11-15,wren2238716@post.example,0
2357,2025-04-22,EU,B,2900,active,976-68-7471,2007-08-04,lumen903967@mail.example,0
2358,2025-10-16,EU,C,1950,active,968-68-1763,1979-05-26,flint4464451@inbox.example,0
2359,2025-10-21,NA,B,2600,active,930-88-1234,1995-09-01,lumen3986102@post.example,0
2360,2026-04-07,NA,C,2450,active,975-41-1559,2003-09-03,coral7946018@mail.example,0
2361,2025-09-26,NA,A,5050,active,939-21-6040,2000-04-28,flint3118770@mail.example,0
2362,2025-09-04,APAC,E,700,active,986-89-8319,1988-10-02,wren405794@inbox.example,0
2363,2026-01-19,NA,B,3450,active,922-84-4162,1979-10-03,vault3810736@mail.example,0
2364,2025-01-03,APAC,B,3100,active,957-37-5787,1962-07-17,nova5763016@mail.example,0
2365,2025-12-26,EU,D,1000,active,974-71-4200,1977-05-02,urban1329809@post.example,0
2366,2025-12-03,LATAM,C,2650,active,938-10-0287,1961-07-17,atlas1513321@inbox.example,0
2367,2026-05-23,EU,E,800,active,980-32-2168,1998-01-14,coral4984633@inbox.example,0
2368,2025-06-21,APAC,B,3250,active,932-88-0657,1985-10-04,drift1442902@inbox.example,0
2369,2026-05-16,EU,A,4850,active,968-78-3579,1962-10-23,ember3802439@post.example,0
2370,2025-01-14,NA,B,4050,active,969-90-0707,1959-05-22,pulse1080004@post.example,0
2371,2025-02-23,NA,D,900,active,999-46-7694,1980-03-02,lumen3031246@mail.example,0
2372,2025-09-22,EU,B,3800,active,958-35-2502,1986-02-26,ember5908806@post.example,0
2373,2025-01-26,EU,C,2700,active,936-86-8636,1970-04-17,ember7945764@post.example,0
2374,2025-09-17,EU,B,3150,defaulted,900-18-7933,1953-02-07,quill1571338@post.example,0
2375,2026-02-21,EU,A,4600,active,925-34-5943,1955-03-18,nova6364827@inbox.example,0
2376,2025-10-28,NA,B,3700,active,929-40-7766,2002-12-23,quill898912@mail.example,0
2377,2025-04-20,APAC,B,4100,defaulted,947-99-5566,2007-12-02,vault3870733@test.example,0
2378,2025-12-28,EU,C,2600,defaulted,917-87-7386,1998-01-08,urban6026143@post.example,0
2379,2026-05-20,NA,D,1550,active,933-08-7806,2000-06-01,wren7930727@inbox.example,0
2380,2025-07-31,APAC,A,5100,active,965-18-8614,1973-02-11,coral525207@mail.example,0
2381,2025-07-15,NA,B,2850,active,951-08-4774,1979-08-14,urban900082@inbox.example,0
2382,2025-11-27,APAC,C,1950,active,926-48-7945,1986-07-16,pulse5194756@inbox.example,0
2383,2025-08-05,EU,C,2550,active,972-11-0809,1991-03-05,ember9849383@inbox.example,0
2384,2025-05-13,NA,C,1850,active,925-75-6299,1975-06-14,lumen6230313@test.example,0
2385,2026-03-29,EU,A,4300,active,946-99-4315,1979-01-15,atlas3758109@test.example,0
2386,2025-01-18,NA,A,4500,active,952-74-1835,1999-09-16,nova7588109@test.example,0
2387,2026-01-18,NA,C,1750,active,939-79-7084,1972-11-23,coral2675528@mail.example,0
2388,2025-02-09,EU,D,1150,active,937-81-6827,2003-07-16,pulse1598910@mail.example,0
2389,2026-03-08,NA,C,1800,active,920-30-5101,1983-08-16,quill7351834@inbox.example,0
2390,2025-05-22,NA,B,3400,active,927-29-8456,1985-01-12,vault7759678@inbox.example,0
2391,2026-03-23,NA,D,1600,active,940-22-4971,1968-04-11,wren2129998@mail.example,0
2392,2026-01-25,APAC,C,2600,defaulted,965-33-9657,1991-05-14,vault6050660@mail.example,0
2393,2025-10-29,EU,C,1850,active,932-42-8592,1987-08-09,ember4850902@test.example,0
2394,2025-08-29,EU,D,1150,defaulted,947-11-4372,1991-07-27,wren9818660@post.example,0
2395,2026-03-01,APAC,C,2650,active,944-38-1596,1974-01-02,coral9595649@mail.example,0
2396,2025-04-22,APAC,A,4300,active,945-42-2607,1997-03-23,drift973189@post.example,0
2397,2025-08-12,NA,C,2000,active,943-81-3148,1982-06-20,atlas1850746@mail.example,0
2398,2026-04-07,EU,D,1550,active,926-80-6088,1965-02-23,urban1367243@inbox.example,0
2399,2026-03-22,NA,B,3600,active,997-40-3654,1957-01-12,nova1916364@mail.example,0
2400,2025-07-26,EU,B,2400,active,927-06-6420,1952-11-07,drift5900102@test.example,0
2401,2025-12-11,NA,B,2200,active,963-02-0757,1961-05-29,atlas6193815@inbox.example,0
2402,2025-08-24,LATAM,E,650,defaulted,963-91-5752,1982-05-23,atlas4792149@mail.example,0
2403,2025-10-05,EU,C,2400,active,903-79-9778,1958-02-04,wren7617266@post.example,0
2404,2025-03-07,NA,D,1200,active,988-54-1003,1971-05-10,nova3396414@inbox.example,0
2405,2025-02-17,NA,C,1650,active,948-29-9154,2001-08-09,nova896346@inbox.example,0
2406,2026-02-04,NA,B,2550,active,962-94-9383,1974-08-16,nova4790167@inbox.example,0
2407,2026-05-29,APAC,D,1500,defaulted,963-50-6028,1993-07-15,drift5075752@mail.example,0
2408,2026-05-11,NA,C,1600,active,932-61-0135,1965-06-04,peak5729103@post.example,0
2409,2026-03-14,EU,D,950,active,965-83-4088,1955-11-12,pulse7234944@mail.example,0
2410,2025-11-20,EU,C,2400,active,920-70-8188,1983-03-27,pulse9436983@test.example,0
2411,2025-01-19,NA,C,2550,defaulted,958-10-9562,1967-10-21,cedar8760627@post.example,0
2412,2025-07-08,EU,E,800,defaulted,998-86-6713,1961-05-10,quill9822044@post.example,0
2413,2025-04-08,EU,B,2900,active,935-87-0092,1964-10-28,drift9547769@mail.example,0
2414,2025-12-12,NA,C,2050,active,925-52-9805,1961-12-19,nova6134058@test.example,0
2415,2025-09-11,EU,B,2700,active,925-42-4227,1961-09-21,urban521270@post.example,0
2416,2025-12-09,EU,D,1600,active,953-18-9176,1996-12-31,atlas9002905@test.example,0
2417,2025-10-05,NA,E,800,defaulted,901-96-6497,1966-10-14,pulse7588919@test.example,0
2418,2026-01-24,NA,C,2150,active,990-53-3536,1979-06-12,flint8342249@mail.example,0
2419,2025-01-08,APAC,B,2800,active,935-85-6723,1982-09-19,quill2570054@inbox.example,0
2420,2025-05-16,NA,D,1200,active,901-87-5937,1970-01-25,vault8932802@post.example,0
2421,2025-02-03,NA,B,3650,active,994-09-0703,1965-09-29,nova159939@mail.example,0
2422,2025-11-11,NA,C,1450,active,976-06-1708,1969-01-21,drift7534890@post.example,0
2423,2025-06-11,NA,D,1000,defaulted,925-47-1070,1968-05-14,urban6053817@test.example,0
2424,2025-07-18,NA,D,1000,active,919-68-6038,1982-09-11,wren4588244@test.example,0
2425,2025-08-27,NA,C,2550,active,980-76-7171,1998-05-14,cedar5822369@post.example,0
2426,2025-02-01,NA,A,4900,active,927-82-6267,1973-06-05,cedar544608@test.example,0
2427,2025-09-01,EU,D,850,active,903-13-9765,1991-03-04,ember8192908@mail.example,0
2428,2025-04-05,EU,D,1550,defaulted,973-81-3662,2002-05-10,pulse7631657@test.example,0
2429,2026-02-24,APAC,A,4000,active,933-46-3045,1967-02-25,peak32900@post.example,0
2430,2026-01-23,APAC,D,1250,active,939-37-9384,1954-08-28,flint8625950@post.example,0
2431,2025-10-02,NA,B,3200,active,962-98-8012,1999-08-15,quill8990526@test.example,0
2432,2025-10-29,EU,A,5350,active,901-40-2048,1967-01-11,wren5959525@mail.example,0
2433,2026-01-07,NA,C,1450,active,953-18-9745,2004-09-15,vault2821298@inbox.example,0
2434,2025-04-11,EU,B,3600,active,914-69-9858,1996-09-20,cedar4190407@test.example,0
2435,2025-06-13,LATAM,D,1500,active,953-82-9409,2003-06-27,cedar4160206@post.example,0
2436,2026-05-16,NA,D,1050,active,976-65-8105,1955-01-27,coral6014574@post.example,0
2437,2026-04-14,NA,D,1500,active,942-77-1366,1961-12-23,lumen9124554@inbox.example,0
2438,2025-04-30,NA,C,1900,defaulted,921-17-5076,2001-04-05,peak3441173@post.example,0
2439,2025-07-16,NA,C,2350,active,989-59-6197,1956-06-22,lumen6135835@inbox.example,0
2440,2025-06-04,NA,B,2700,active,978-96-9978,2007-07-03,nova3734821@test.example,0
2441,2025-10-27,APAC,D,900,active,957-87-5742,1989-12-23,peak3694744@inbox.example,0
2442,2026-03-30,APAC,D,1000,active,997-25-0929,1998-03-05,peak3705247@post.example,0
2443,2026-05-27,LATAM,C,2500,active,942-76-8933,2002-06-06,lumen7027877@inbox.example,0
2444,2026-03-22,NA,C,1700,active,974-28-2660,2005-07-05,cedar4728774@test.example,0
2445,2026-02-23,NA,B,4150,active,903-12-6764,1974-02-23,coral7886231@post.example,0
2446,2025-07-14,APAC,B,3350,active,918-05-7541,1989-05-17,coral5786822@mail.example,0
2447,2025-04-03,LATAM,C,1500,active,984-93-0637,1968-02-03,lumen6306966@mail.example,0
2448,2026-02-08,EU,B,3200,active,954-57-5587,1975-02-06,lumen3675685@post.example,0
2449,2026-01-21,NA,A,4500,active,927-45-3904,2002-03-01,cedar992086@post.example,0
2450,2025-03-20,APAC,B,3700,active,980-75-2285,1952-12-26,cedar6878887@test.example,0
2451,2026-04-24,EU,C,1400,active,964-63-9679,1991-09-13,wren6777156@post.example,0
2452,2025-04-17,EU,C,2000,active,901-11-7356,1990-08-31,atlas4014733@test.example,0
2453,2026-03-07,NA,E,700,active,924-09-0820,1994-08-13,coral9231514@mail.example,0
2454,2025-02-18,EU,B,3850,active,990-71-1988,2005-06-16,urban1034731@inbox.example,0
2455,2025-11-13,NA,A,5500,defaulted,959-44-2493,1958-02-13,atlas1661492@test.example,0
2456,2025-04-05,NA,C,2050,defaulted,940-89-5816,1962-08-28,nova6292695@post.example,0
2457,2026-01-04,NA,B,4100,active,912-85-2275,2002-10-03,quill1620067@mail.example,0
2458,2025-12-02,NA,A,4150,active,908-53-4327,1963-06-06,coral1746920@inbox.example,0
2459,2026-05-01,LATAM,D,950,active,996-62-4637,1999-11-05,urban5491295@inbox.example,0
2460,2025-07-23,EU,C,1800,defaulted,947-41-4214,1994-01-09,quill9103235@inbox.example,1
2461,2025-05-24,APAC,B,2600,active,916-76-1591,1988-07-19,urban4626881@test.example,0
2462,2026-01-28,NA,C,2400,active,928-06-7808,1967-04-12,peak4737413@inbox.example,0
2463,2025-02-08,NA,C,1950,active,941-73-2665,1998-06-24,drift1038047@post.example,0
2464,2025-12-11,EU,C,1850,active,951-03-6543,1979-08-06,peak8251078@post.example,0
2465,2025-01-17,NA,B,2600,active,955-46-7069,2001-04-04,lumen6675393@test.example,0
2466,2025-09-20,EU,B,3900,active,922-91-0409,1954-10-29,vault5737295@post.example,0
2467,2026-01-01,EU,B,3250,active,917-97-9495,1953-07-04,flint9951798@inbox.example,0
2468,2025-04-21,NA,C,2750,active,970-13-2858,2007-12-18,flint2396780@post.example,0
2469,2025-08-23,EU,A,4300,active,992-09-2616,1985-12-24,peak4181861@post.example,0
2470,2025-01-01,APAC,B,2300,active,996-18-1029,1988-09-13,urban9351493@test.example,0
2471,2025-12-09,EU,C,1650,active,967-43-5367,1957-01-15,wren5948870@post.example,0
2472,2025-12-28,LATAM,B,3550,active,997-38-4858,1978-07-01,pulse9540715@post.example,0
2473,2025-10-24,NA,C,2050,defaulted,914-64-8807,2008-04-13,nova888496@test.example,0
2474,2025-04-27,NA,B,4100,active,903-15-9645,1972-08-05,flint3878705@test.example,0
2475,2025-04-17,APAC,B,4150,defaulted,971-52-8704,1964-12-12,pulse688537@test.example,0
2476,2025-07-28,NA,A,4200,active,916-52-0046,1980-10-23,cedar4859694@inbox.example,0
2477,2025-04-20,EU,A,3200,active,972-99-8020,1962-03-26,wren8196016@test.example,0
2478,2025-09-18,EU,D,900,defaulted,948-40-0295,1962-05-02,cedar4266621@inbox.example,0
2479,2025-06-23,NA,B,2400,active,935-21-0041,2007-03-15,nova4629310@test.example,0
2480,2025-12-03,NA,B,2250,active,902-66-4569,1951-10-12,peak51659@test.example,0
2481,2025-07-31,NA,C,2400,active,939-79-1179,1982-08-25,urban3897642@inbox.example,0
2482,2025-10-30,EU,A,3600,active,953-35-4683,2006-02-19,urban2561522@post.example,0
2483,2025-11-30,NA,B,4100,active,978-57-8448,1967-06-12,lumen2887573@post.example,0
2484,2026-02-05,EU,C,2000,active,992-40-7464,1966-03-03,ember1577068@post.example,0
2485,2025-04-09,APAC,B,2600,active,968-49-6204,1966-01-09,atlas387956@mail.example,0
2486,2025-01-06,NA,B,3000,active,923-19-4386,1966-10-24,lumen5689881@mail.example,0
2487,2026-05-14,NA,C,2450,active,954-06-1235,2000-06-08,coral2865586@test.example,0
2488,2025-11-25,NA,B,3600,active,960-57-4628,2004-01-10,flint3129451@inbox.example,0
2489,2025-02-04,EU,A,5300,active,991-94-2529,1968-07-27,vault4904066@mail.example,0
2490,2026-01-11,EU,A,3000,active,912-92-3410,2005-09-27,ember3155178@test.example,0
2491,2025-05-11,APAC,B,4150,active,988-99-9575,1972-02-23,drift2202313@inbox.example,0
2492,2025-04-18,EU,C,1450,defaulted,952-02-4945,1983-10-05,nova5409587@mail.example,0
2493,2026-02-08,NA,C,2400,active,997-51-5573,2007-08-14,vault1811568@inbox.example,0
2494,2025-08-24,EU,A,3900,active,907-58-0736,1986-06-17,atlas7673974@inbox.example,0
2495,2025-04-16,NA,B,2900,active,931-48-1988,2004-02-08,atlas4390878@mail.example,0
2496,2025-12-15,NA,C,2550,active,943-41-9391,1970-11-16,drift208919@mail.example,0
2497,2025-11-22,NA,A,4050,defaulted,919-31-7293,1971-04-28,wren9328006@test.example,0
2498,2025-04-14,NA,A,3700,active,915-12-7376,1991-11-06,urban6017393@post.example,0
2499,2025-09-19,NA,D,1050,active,929-37-2716,2002-10-29,drift4955438@post.example,0
2500,2025-03-02,NA,D,850,active,984-29-3616,1955-02-01,ember1443385@post.example,0
2501,2025-05-05,NA,C,2450,active,924-42-4553,1998-04-11,quill2504961@test.example,0
2502,2026-01-03,APAC,C,1400,active,912-88-4108,1985-03-19,lumen490492@post.example,0
2503,2026-02-16,EU,E,600,defaulted,950-79-6075,1990-10-01,urban7953443@mail.example,0
2504,2025-05-02,NA,D,900,active,904-72-3499,2004-02-05,lumen6964482@post.example,0
2505,2026-03-23,APAC,D,1350,active,993-11-0973,1981-12-16,drift6032386@inbox.example,0
2506,2025-01-20,NA,B,2650,active,967-45-7607,1968-01-29,nova2581533@mail.example,0
2507,2026-01-26,NA,B,2600,active,982-95-4737,1995-01-23,drift1649909@mail.example,0
2508,2026-04-18,EU,A,4800,active,927-70-0656,1952-05-14,wren6014854@post.example,0
2509,2025-12-02,APAC,D,1200,defaulted,922-84-6224,1990-06-01,pulse1705815@inbox.example,0
2510,2026-05-08,NA,B,2250,active,914-83-7791,1981-12-01,quill1945992@test.example,0
2511,2025-01-04,EU,E,700,defaulted,991-18-7885,1954-12-15,drift1077887@mail.example,0
2512,2026-03-01,NA,D,1000,active,900-94-7242,1958-05-28,pulse3603481@inbox.example,0
2513,2025-09-09,NA,C,1900,active,945-84-8182,1968-01-12,flint9212577@mail.example,0
2514,2025-12-03,EU,B,3400,active,911-79-4204,2008-06-09,pulse231130@mail.example,0
2515,2026-01-31,NA,C,1650,active,927-89-9069,1955-05-30,drift6894979@test.example,0
2516,2026-05-06,APAC,D,850,active,944-67-7783,1982-07-30,urban1617124@post.example,0
2517,2025-04-07,NA,B,2350,active,981-75-4014,1997-12-18,wren4943470@inbox.example,0
2518,2026-05-23,NA,C,1450,active,910-34-5513,1992-04-10,quill4456382@post.example,0
2519,2025-05-31,NA,C,1400,active,920-62-8197,2002-11-28,vault1456583@test.example,0
2520,2026-01-26,NA,E,600,active,935-17-3220,1965-01-02,flint885353@mail.example,0
2521,2026-03-30,LATAM,B,2150,active,932-40-5597,2006-01-22,cedar5425086@post.example,0
2522,2025-09-23,APAC,B,2500,active,972-10-6060,1964-02-27,atlas1695173@inbox.example,0
2523,2025-03-10,NA,D,850,active,936-36-5903,1971-03-31,urban5529985@mail.example,0
2524,2025-06-17,NA,D,850,defaulted,940-39-8460,1952-06-29,flint3789469@test.example,0
2525,2026-03-17,NA,C,1450,active,983-04-8126,1999-09-05,atlas4825719@inbox.example,0
2526,2025-07-02,NA,B,2100,active,902-64-3868,1964-03-18,coral20738@inbox.example,0
2527,2025-09-01,LATAM,D,1450,active,909-74-0420,1975-09-04,drift6900731@mail.example,0
2528,2025-05-30,APAC,A,5400,active,943-79-5288,1980-12-22,wren6761433@mail.example,0
2529,2025-11-24,NA,A,5450,active,965-55-0550,1969-05-12,lumen3835570@post.example,0
2530,2025-01-14,EU,B,3550,active,967-14-7115,1980-09-09,pulse3766289@test.example,0
2531,2025-04-27,APAC,C,1800,active,964-59-7210,1992-01-12,wren1353955@inbox.example,0
2532,2025-04-13,EU,D,1600,active,969-82-1121,1992-06-16,flint2058149@mail.example,0
2533,2025-02-22,NA,A,4850,active,929-42-6161,1990-08-05,cedar6058753@post.example,0
2534,2025-01-24,NA,C,2050,active,991-52-6655,1989-03-27,atlas9052448@post.example,0
2535,2026-03-21,APAC,A,3000,active,939-38-1157,1964-09-10,lumen335478@mail.example,0
2536,2025-04-23,NA,C,1950,defaulted,909-89-7074,1955-01-13,atlas4092209@test.example,0
2537,2025-07-11,NA,B,2600,defaulted,931-45-7602,2005-11-16,atlas379042@inbox.example,0
2538,2025-06-27,APAC,C,2100,active,910-00-7503,1982-06-28,vault8897108@test.example,0
2539,2026-01-15,NA,A,4450,active,912-43-1814,1982-03-08,coral4083854@test.example,0
2540,2026-02-18,NA,B,3200,active,920-69-2807,1979-09-23,cedar5666102@post.example,0
2541,2025-11-06,NA,D,900,active,981-75-6144,2008-01-31,cedar6212413@post.example,0
2542,2025-11-22,APAC,D,1350,active,974-53-0294,1968-12-14,urban8603639@inbox.example,0
2543,2026-05-05,NA,A,4900,active,926-28-4391,1990-02-27,wren2370044@inbox.example,0
2544,2025-09-16,APAC,A,3650,active,941-23-9695,1974-01-05,coral670977@inbox.example,0
2545,2025-11-11,NA,B,3250,defaulted,992-68-9569,1980-08-08,coral6636414@mail.example,0
2546,2025-12-11,EU,A,3700,active,991-97-0366,1960-12-19,lumen5408868@post.example,0
2547,2025-01-31,EU,B,2200,active,957-69-2567,2001-02-14,coral1622607@mail.example,0
2548,2025-08-11,EU,A,3150,active,994-89-7491,1969-06-20,ember3380043@inbox.example,0
2549,2025-10-15,NA,C,2500,defaulted,943-21-4850,1985-09-03,wren8372986@mail.example,0
2550,2025-02-04,EU,C,1600,defaulted,967-03-7527,1980-05-01,flint1488718@post.example,0
2551,2025-10-31,NA,B,2700,active,938-69-5525,1987-03-23,atlas4777472@mail.example,0
2552,2026-03-22,APAC,A,4000,active,932-90-1900,1952-01-28,drift2106004@mail.example,0
2553,2025-01-09,EU,D,1000,active,909-72-8857,1979-04-12,urban5354595@test.example,0
2554,2025-04-21,NA,A,5250,active,902-24-6095,1975-08-18,wren4465551@test.example,0
2555,2025-08-19,LATAM,C,2200,active,988-51-8798,2004-10-17,atlas5921867@inbox.example,0
2556,2025-09-11,NA,A,5250,active,960-44-1787,1974-03-23,coral8105830@mail.example,0
2557,2025-01-18,EU,C,2100,defaulted,977-68-0142,1992-11-30,vault340687@post.example,0
2558,2025-09-20,APAC,B,2100,active,979-29-7507,1972-10-23,lumen5737399@test.example,0
2559,2025-06-25,NA,A,3900,active,928-08-9956,1981-05-02,drift3412306@test.example,0
2560,2025-07-21,APAC,D,950,active,933-21-3235,1997-11-28,drift692875@test.example,0
2561,2025-08-30,EU,C,2350,active,955-23-6621,1968-06-11,drift8977500@inbox.example,0
2562,2025-11-16,EU,A,4650,active,928-16-1687,1998-05-29,quill4772319@inbox.example,0
2563,2025-03-22,NA,C,2550,active,900-86-4450,1956-12-05,peak4115508@post.example,0
2564,2025-11-27,NA,D,1300,active,909-09-1019,2006-07-16,atlas1840487@post.example,0
2565,2025-01-25,APAC,B,3100,active,919-85-7831,1962-12-12,drift8182330@mail.example,0
2566,2026-01-19,NA,B,2650,active,955-73-9180,1997-04-21,ember7248134@inbox.example,0
2567,2025-03-26,APAC,E,950,active,988-00-5940,1997-07-02,ember1972939@post.example,0
2568,2025-05-11,NA,A,4800,active,992-09-8744,1976-10-31,pulse345986@inbox.example,0
2569,2026-05-11,APAC,B,3650,active,956-93-9128,2002-11-06,atlas8045990@post.example,0
2570,2026-01-29,NA,C,2700,active,981-87-0649,1990-09-26,vault3082620@post.example,0
2571,2026-02-12,APAC,B,3400,active,975-99-5460,1986-04-01,drift4113964@inbox.example,0
2572,2025-10-13,NA,E,750,active,959-56-9131,1963-06-13,nova2338600@test.example,0
2573,2025-01-12,NA,C,1550,active,934-68-7504,1978-11-26,pulse8770006@post.example,0
2574,2025-06-02,EU,A,5050,active,981-36-9031,1961-01-17,flint1853442@post.example,0
2575,2025-04-02,APAC,B,2550,active,908-57-7767,1999-04-19,nova9185355@mail.example,0
2576,2025-12-14,EU,B,2550,active,963-78-3161,1989-02-19,urban8651491@mail.example,0
2577,2026-05-12,NA,A,2850,active,920-68-5349,1991-12-06,ember6561737@post.example,0
2578,2025-08-02,NA,A,3950,active,985-90-1390,1965-12-21,cedar191467@inbox.example,0
2579,2025-12-02,APAC,B,3750,defaulted,995-24-4908,1997-09-11,coral5429571@mail.example,0
2580,2025-09-21,NA,B,2350,active,938-82-2736,1991-06-11,urban8333871@post.example,0
2581,2025-02-23,EU,A,4500,defaulted,929-01-5713,1973-12-09,cedar4506764@inbox.example,0
2582,2025-06-24,APAC,C,1450,active,976-69-9228,1963-09-05,nova8853451@inbox.example,0
2583,2025-10-20,LATAM,B,2500,active,907-01-3686,1994-10-07,quill6557357@post.example,0
2584,2025-07-22,NA,E,600,active,933-36-5338,1972-04-30,quill3167886@inbox.example,0
2585,2026-02-22,NA,B,3000,active,927-31-8552,1997-08-28,pulse2285254@inbox.example,0
2586,2026-05-09,NA,C,2700,active,961-58-4738,1985-05-30,cedar1914671@test.example,0
2587,2025-03-28,APAC,B,2800,active,910-46-8075,1991-04-19,nova6911874@post.example,0
2588,2025-08-18,NA,A,3050,active,946-30-9359,1961-03-21,wren6252604@inbox.example,0
2589,2026-05-20,LATAM,B,2400,active,916-55-9988,1961-06-09,pulse3184251@mail.example,0
2590,2025-06-21,NA,C,1400,active,988-63-9540,1957-12-22,urban1524391@test.example,0
2591,2025-05-02,EU,B,3800,active,915-65-6557,1951-11-12,flint8057941@post.example,0
2592,2025-03-09,EU,A,3850,active,947-01-3776,1976-10-20,drift6548117@post.example,0
2593,2025-03-28,EU,C,2200,active,936-75-7885,1978-02-20,coral7378201@mail.example,0
2594,2026-05-26,EU,A,3000,active,907-75-4600,1961-06-28,atlas3320248@test.example,0
2595,2025-01-17,NA,A,5050,active,975-82-0469,2002-01-07,atlas9407001@mail.example,0
2596,2025-03-10,EU,B,2150,active,902-26-7467,2003-04-04,nova9163475@mail.example,0
2597,2025-07-24,NA,B,4100,active,935-25-1610,1969-04-23,cedar3547988@mail.example,0
2598,2025-12-14,LATAM,A,4300,active,901-46-4818,1968-07-11,flint7826082@test.example,0
2599,2025-08-05,APAC,C,2400,active,941-79-3912,1994-01-15,quill8242641@test.example,0
2600,2025-11-10,NA,A,2850,active,901-93-8475,1972-04-05,coral8708081@inbox.example,0
2601,2025-04-26,EU,C,2100,active,970-67-0692,1986-09-12,quill7571592@mail.example,0
2602,2025-09-09,NA,B,3750,active,963-17-1073,2006-05-15,wren4797834@test.example,0
2603,2026-01-04,NA,A,3700,active,975-57-1891,2002-08-22,quill3069702@test.example,0
2604,2025-10-20,EU,A,4150,active,960-39-6590,1973-08-31,nova8956110@mail.example,0
2605,2025-05-28,NA,D,1200,active,991-88-9903,1996-09-06,flint6651185@post.example,0
2606,2025-05-10,APAC,B,3500,active,918-07-4160,1974-03-19,pulse1546649@test.example,0
2607,2025-06-14,EU,E,900,defaulted,919-56-4948,1953-10-16,urban1886021@post.example,0
2608,2025-07-30,EU,A,4900,active,998-01-8359,1954-01-14,peak2569245@post.example,0
2609,2025-12-12,NA,A,4150,active,916-06-6637,1988-12-11,drift4029940@inbox.example,0
2610,2025-01-28,NA,D,1150,active,923-65-7876,1994-08-17,quill4494638@post.example,0
2611,2025-07-13,NA,C,2000,active,924-64-4117,1959-10-11,urban9571567@inbox.example,0
2612,2025-05-08,NA,C,2250,active,927-35-1587,1955-11-27,flint197862@mail.example,0
2613,2026-01-23,EU,A,5200,active,922-78-6126,2001-12-02,peak8011628@test.example,0
2614,2025-05-25,EU,A,3150,active,972-37-6658,2004-12-15,peak4106146@mail.example,0
2615,2025-03-24,EU,A,3300,active,923-27-6254,1961-06-15,urban8482040@mail.example,0
2616,2026-02-21,NA,A,4650,active,927-36-6190,2003-02-01,peak7915825@test.example,0
2617,2025-12-04,NA,C,2250,active,995-49-5116,1979-09-13,vault6082394@inbox.example,0
2618,2026-04-29,APAC,A,5100,active,996-90-0016,1955-07-29,urban519341@post.example,0
2619,2026-04-14,APAC,C,2650,active,968-26-6169,1969-06-17,cedar3285173@mail.example,0
2620,2025-10-02,LATAM,A,4950,active,944-04-2870,1986-12-20,flint6443380@mail.example,0
2621,2025-03-11,APAC,C,2050,active,972-50-5453,2001-02-16,nova7888458@inbox.example,0
2622,2025-03-14,APAC,C,1700,active,980-17-8385,1978-09-16,drift17583@inbox.example,0
2623,2026-04-06,NA,B,3950,active,914-80-6509,1989-09-12,atlas6928934@test.example,0
2624,2025-03-22,LATAM,D,1500,active,904-59-8510,2002-02-13,coral5026558@post.example,0
2625,2025-10-01,NA,C,1950,active,910-21-6302,1997-09-20,drift6999276@inbox.example,0
2626,2025-12-30,APAC,A,3200,active,949-57-9600,1951-08-08,nova7355423@inbox.example,0
2627,2026-04-08,NA,B,2650,active,923-85-1232,1994-03-30,ember1366915@post.example,0
2628,2026-04-03,APAC,D,1300,active,942-23-1923,2002-01-09,lumen3588871@post.example,0
2629,2025-05-28,NA,B,2600,defaulted,940-13-5892,1997-05-29,drift2302788@post.example,0
2630,2025-02-03,APAC,A,3500,active,915-27-8971,1966-07-02,cedar8858666@test.example,0
2631,2025-08-14,NA,C,1700,active,976-66-4528,1965-01-07,urban6546112@post.example,0
2632,2025-03-10,EU,B,3500,active,909-85-8819,1986-07-17,urban1990904@mail.example,0
2633,2026-04-25,EU,C,2250,active,947-33-1720,1960-10-11,wren3455801@test.example,0
2634,2026-04-22,EU,C,2350,active,961-26-7561,1994-07-12,wren3194853@mail.example,0
2635,2025-07-12,EU,D,1100,defaulted,947-34-4590,1997-04-22,peak7368388@test.example,0
2636,2025-08-16,NA,A,3850,active,930-66-1341,1968-03-11,drift3552549@mail.example,0
2637,2025-05-10,APAC,C,2750,active,911-33-3183,1978-07-14,coral3599621@mail.example,0
2638,2026-03-05,NA,A,4650,active,925-53-6595,1966-01-06,ember6115050@test.example,0
